GC content,Purine ratio,Shannon H (k=1),Shannon H (k=3),Pi-stacking,GQS density,Struct. density,RC self-match,Scaffolding index,Length
0.43333333333333335,1.5,1.9493978533396061,4.450212064914748,0.3103448275862069,0.0,0.20689655172413793,0.4,6.668722502698252,30
0.6296296296296297,1.0769230769230769,1.9493835776503414,4.023465189601647,0.19230769230769232,0.0,0.3076923076923077,0.7407407407407407,8.720700981686575,27
0.45098039215686275,0.8214285714285714,1.9259107990264717,4.859208823530436,0.2,0.0,0.18,0.1568627450980392,11.942395291220636,51
0.6379310344827587,1.0,1.9434585548642334,4.631489360772527,0.17543859649122806,0.0,0.2982456140350877,0.0,19.03821456299087,58
0.49382716049382713,0.8409090909090909,1.954495376245277,5.189361760616245,0.1875,0.0,0.2375,0.2222222222222222,20.46563016752314,81
0.5818181818181818,1.2,1.965184497071451,4.855002294063381,0.2037037037037037,0.0,0.09259259259259259,0.509090909090909,16.283450110784393,55
0.7804878048780488,2.1538461538461537,1.4704131721693383,3.912354141384436,0.45,1.4634146341463417,0.425,0.14634146341463414,21.762575882133678,41
0.575,1.8571428571428572,1.600231685851246,3.995722015404798,0.41025641025641024,0.75,0.4358974358974359,0.15,14.372909767034985,40
0.5277777777777778,1.4,1.4722442670831026,3.547329665467978,0.34285714285714286,0.8333333333333333,0.45714285714285713,0.1111111111111111,12.905458366759703,36
0.5757575757575758,0.8857142857142857,1.978765755764171,5.101409765557392,0.13846153846153847,0.0,0.1076923076923077,0.15151515151515152,19.203880340775665,66
0.5641025641025641,0.8571428571428571,1.9734953890726121,4.756618568273184,0.23684210526315788,0.25641025641025644,0.3157894736842105,0.358974358974359,11.14772751640973,39
0.48717948717948717,0.8571428571428571,1.990727611099235,4.6689128250884115,0.10526315789473684,0.0,0.18421052631578946,0.20512820512820512,9.544244199870436,39
0.5384615384615384,0.8571428571428571,1.990727611099235,4.465945933079574,0.10526315789473684,0.0,0.13157894736842105,0.41025641025641024,10.548901484067324,39
0.5526315789473685,0.8095238095238095,1.982711723058967,4.836591668108978,0.16216216216216217,0.0,0.1891891891891892,0.3684210526315789,10.59154952493612,38
0.7916666666666666,1.6666666666666667,1.5469371097526865,3.442862165155465,0.391304347826087,1.6666666666666667,0.43478260869565216,0.16666666666666666,12.282327185693024,24
0.6065573770491803,2.210526315789474,1.8608163461419247,4.874002795051216,0.4166666666666667,0.3278688524590164,0.16666666666666666,0.26229508196721313,19.88373554057466,61
0.6229508196721312,1.9047619047619047,1.8710336124969553,4.952238761402839,0.4,0.49180327868852464,0.21666666666666667,0.26229508196721313,20.309618938202213,61
0.43333333333333335,1.7272727272727273,1.9344518194827178,4.450212064914748,0.4827586206896552,0.3333333333333333,0.3793103448275862,0.3333333333333333,6.720246608793625,30
0.47368421052631576,2.1666666666666665,1.89682043644058,4.669925001442312,0.5135135135135135,0.5263157894736842,0.35135135135135137,0.3157894736842105,9.489559562220748,38
0.5510204081632653,1.1304347826086956,1.8807207391364504,4.538111457830461,0.25,0.0,0.20833333333333334,0.20408163265306123,14.35619073154186,49
0.6181818181818182,1.2,1.9521319853865449,4.944717152594766,0.3148148148148148,0.18181818181818182,0.25925925925925924,0.32727272727272727,17.416846216174974,55
0.5977011494252874,0.5818181818181818,1.8597735007361087,5.080053071906043,0.13953488372093023,0.1149425287356322,0.26744186046511625,0.3448275862068966,27.96037905639535,87
